run_id,method,subject,component,dipole_residual_variance_percent,dipole_x,dipole_y,dipole_z,iclabel_brain,iclabel_muscle,iclabel_eye,kurtosis,variance_explained,topomap_path,notes
sub-38__jax_gpu,AMICA-Python (JAX-GPU),sub-38,9,41.29824478769359,-0.038135477179591495,-0.03789691804982547,0.03832513556994318,0.914628267288208,,,615.9454133631641,,,
sub-38__jax_gpu,AMICA-Python (JAX-GPU),sub-38,10,11.782631316342275,0.0050418471775901304,0.06222974434801343,0.021598254693165148,,,0.6311267614364624,5.431526781064155,,,
sub-38__jax_gpu,AMICA-Python (JAX-GPU),sub-38,11,6.081301269492741,-0.0021502265002822716,0.06503698789713735,0.011403355235570949,,,0.990999698638916,30.20824139017285,,,
sub-38__jax_gpu,AMICA-Python (JAX-GPU),sub-38,12,11.310484019884498,0.044047690372845574,0.04344231117360838,0.023062391090164062,0.5458483695983887,,,130.97639465806,,,
sub-38__jax_gpu,AMICA-Python (JAX-GPU),sub-38,13,8.103753845970587,0.036697429656487195,0.03700219975250338,0.04049867972247299,0.7487601041793823,,,103.00449761259476,,,
sub-38__jax_gpu,AMICA-Python (JAX-GPU),sub-38,14,22.494130115781815,-0.04016365554026016,0.04570094743132639,0.025835019038577118,0.5632277727127075,,,63.55166734535645,,,
sub-38__picard_cpu,Picard,sub-38,0,67.83575685036061,-0.056446391179276544,0.01511525839918279,0.030992045196870537,0.5519295334815979,,,1320.389126772803,,,
sub-38__picard_cpu,Picard,sub-38,1,36.904032230158876,0.037235110497940795,0.0021547066554257763,0.05453766980637324,,,,1.214000020764777,,,
sub-38__picard_cpu,Picard,sub-38,2,78.21623007765508,0.0005770861978420956,0.014637633508230061,0.06438776909379779,0.8672837018966675,,,582.9255596332191,,,
sub-38__picard_cpu,Picard,sub-38,3,12.861259573577783,0.049165335906745156,-0.026516771208793987,0.03519816994696429,0.6793016791343689,,,667.0455268675014,,,
sub-38__picard_cpu,Picard,sub-38,4,73.69526132898818,0.0014373951667638852,-0.02947125160746082,0.059210335341193555,0.7922462821006775,,,908.5709639006077,,,
sub-38__picard_cpu,Picard,sub-38,5,23.532022378959894,-0.053933817879663545,-0.027451472926840473,0.026466276587208144,0.6011286973953247,,,800.1956625426259,,,
sub-38__picard_cpu,Picard,sub-38,6,51.392765166806704,0.037552184804181245,-0.03827005827106933,0.03859337904915515,0.866131603717804,,,1125.175048775373,,,
sub-38__picard_cpu,Picard,sub-38,7,28.549046268146412,-0.022232853096913772,-0.05214738097012471,0.03384769460305151,0.8493233323097229,,,1338.3982465390502,,,
sub-38__picard_cpu,Picard,sub-38,8,18.075866246731948,0.020278655601236012,-0.05190024986541384,0.03542368593897603,0.5988802909851074,,,835.4501207146733,,,
sub-38__picard_cpu,Picard,sub-38,9,41.050778349428185,-0.04052972528188207,-0.03511104497223705,0.03878996551122889,0.7366118431091309,,,341.35200468212304,,,
sub-38__picard_cpu,Picard,sub-38,10,5.243753822125569,-0.0010334034209602816,0.06500482566385528,0.0118063560161206,,,0.9863142967224121,31.068477993494305,,,
sub-38__picard_cpu,Picard,sub-38,11,5.869633007909613,0.0412019690208445,0.032614777411652855,0.03997475248901513,0.7726730108261108,,,101.4035101523589,,,
sub-38__picard_cpu,Picard,sub-38,12,11.77401534823909,0.007738113689930668,0.06337605089708362,0.016820836329377756,,,0.8939830660820007,6.03085214883648,,,
sub-38__picard_cpu,Picard,sub-38,13,15.298126238693058,0.04440362658784387,0.042659630508190174,0.023952682987006764,0.5664225220680237,,,133.0660994503796,,,
sub-38__picard_cpu,Picard,sub-38,14,23.60377505123759,-0.04021157936202061,0.045545735344210025,0.02613989959791204,0.5729607343673706,,,64.04601765055877,,,
sub-39__fastica_cpu,FastICA,sub-39,0,8.362946014001622,-0.008956580443783486,0.011716569676085689,0.06440149982521363,,,,0.1059106154409899,,,
sub-39__fastica_cpu,FastICA,sub-39,1,52.54273549834127,0.05202794936859005,0.013345407646005097,0.038463437782930904,0.8311025500297546,,,626.4273653428991,,,
sub-39__fastica_cpu,FastICA,sub-39,2,13.947192389454315,0.062280486953979086,0.011386018768333412,0.01925853520459023,0.8013668060302734,,,989.9678911474828,,,
sub-39__fastica_cpu,FastICA,sub-39,3,48.46795689517298,0.04071001044523777,-0.035121267813474376,0.0385162756564287,0.9377956390380859,,,594.6703900318358,,,
sub-39__fastica_cpu,FastICA,sub-39,4,10.535863338023304,0.020191251761400405,-0.052237675154034956,0.03516368365474179,0.960919976234436,,,1017.6653841418845,,,
sub-39__fastica_cpu,FastICA,sub-39,5,5.537126525093015,-0.012220609644597142,0.013761449979515205,0.0634501106746087,0.9997766017913818,,,0.9325665893939754,,,
sub-39__fastica_cpu,FastICA,sub-39,6,17.34361108792359,0.04826432943483322,-0.027814428958189384,0.03539663662012308,0.8800121545791626,,,1219.8321738245202,,,
sub-39__fastica_cpu,FastICA,sub-39,7,2.9439950733212186,-0.010296759384785673,-0.009208660979806426,0.047449325151452865,0.9993807077407837,,,0.4663092463805083,,,
sub-39__fastica_cpu,FastICA,sub-39,8,37.778041671558015,0.001506835153017544,0.04477412736761785,0.04850177577347168,0.9590545892715454,,,0.5972642103702972,,,
sub-39__fastica_cpu,FastICA,sub-39,9,11.232846915154752,-0.010617149025797051,0.0648591173861086,0.006715189159837234,,,0.5308727025985718,15.606479771927358,,,
sub-39__fastica_cpu,FastICA,sub-39,10,7.535646488996761,0.007034426719240118,-0.02105477425929293,0.0622268709764192,0.9999561905860901,,,0.49984482219131054,,,
sub-39__fastica_cpu,FastICA,sub-39,11,12.261361087373686,0.007942882575474255,0.06502031936940063,0.00846492378610245,,,0.9840885400772095,46.55971242276151,,,
sub-39__fastica_cpu,FastICA,sub-39,12,25.845044065778836,0.035564267273009126,0.0499595193050982,0.024584419363884905,0.881542444229126,,,14.884377163931514,,,
sub-39__fastica_cpu,FastICA,sub-39,13,72.81452205939075,0.031511037672873235,0.05708811852041461,0.010198344933631547,,0.8004927635192871,,7.208744095225429,,,
sub-39__fastica_cpu,FastICA,sub-39,14,38.962685624914684,-0.032243242956644456,0.05199050086511734,0.024959507912102444,0.8593915104866028,,,1.0911263941631306,,,
sub-39__infomax_cpu,Infomax,sub-39,0,6.565802495783373,-0.006114362113576458,0.007087609108787364,0.06533288351075758,,,,0.1074459566068442,,,
sub-39__infomax_cpu,Infomax,sub-39,1,51.797564418889024,0.051057428647200885,0.01471758029847971,0.03942089832574579,0.8463466167449951,,,627.1807874973623,,,
sub-39__infomax_cpu,Infomax,sub-39,2,13.33819277127337,0.06146034317621743,0.011238828614236645,0.02134519646535897,0.8010302186012268,,,989.5669477709573,,,
sub-39__infomax_cpu,Infomax,sub-39,3,48.19575812612176,0.040749013449972976,-0.03510440958146305,0.03850673947673574,0.9423232674598694,,,594.1181483542605,,,
sub-39__infomax_cpu,Infomax,sub-39,4,9.90433129988348,0.02106681019355732,-0.05175957793283012,0.0354471939209076,0.9513044357299805,,,1017.5741954115808,,,
sub-39__infomax_cpu,Infomax,sub-39,5,5.696215814304892,-0.012560725866353956,0.014009243128467096,0.06332546098107046,0.9998424053192139,,,0.9817840922886503,,,
sub-39__infomax_cpu,Infomax,sub-39,6,17.29986542671034,0.04889764816899425,-0.026930640119137053,0.03525724367559262,0.8712928295135498,,,1220.9060453098452,,,
sub-39__infomax_cpu,Infomax,sub-39,7,2.7761194038654367,-0.008766173015144957,-0.011581209519681985,0.04956923429618642,0.999447762966156,,,0.42384284638600933,,,
sub-39__infomax_cpu,Infomax,sub-39,8,8.581499206950099,0.004989399662075506,-0.01653891813684109,0.06375620429598963,0.9999776482582092,,,0.539165770054959,,,
sub-39__infomax_cpu,Infomax,sub-39,9,37.080965637340505,0.0011632699031694721,0.044011669629546404,0.04920306009520004,0.9616663455963135,,,0.5957178131923211,,,
sub-39__infomax_cpu,Infomax,sub-39,10,10.997361417566054,-0.011842049222709296,0.06458891652000148,0.006905729550198707,,0.5903176665306091,,16.006089364745062,,,
sub-39__infomax_cpu,Infomax,sub-39,11,12.305817433471972,0.00640636522780725,0.0651592316126162,0.008796790123420913,,,0.9913182258605957,46.806923918043765,,,
sub-39__infomax_cpu,Infomax,sub-39,12,25.23863436909714,0.03522800602303139,0.05007402972720504,0.024826882929892585,0.9000140428543091,,,15.499770750975031,,,
sub-39__infomax_cpu,Infomax,sub-39,13,73.91449465364332,0.031132225879780085,0.057313995910544376,0.01009562766903105,,0.7554802298545837,,7.213897414577145,,,
